customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5658-RZP,Male,0,No,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.88,1038.52,No
8082-SCW,Male,0,Yes,No,70,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),57.47,4028.4,No
7869-TFD,Female,0,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),92.71,4444.01,No
8607-UIK,Female,1,No,Yes,28,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,72.05,2013.97,No
8669-VLR,Male,0,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.4,705.72,No
7219-WOY,Female,0,Yes,No,24,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),74.77,1786.72,No
5534-XRF,Female,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.33,1635.81,No
6979-YUM,Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),115.53,7048.14,No
9890-ZXT,Male,0,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.23,891.54,No
2312-AAA,Male,0,Yes,No,16,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.84,300.8,No
3962-BDH,Male,0,No,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,21.94, ,Yes
3938-CGO,Male,0,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),87.28,1487.87,No
4197-DJV,Male,0,Yes,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.41,1207.51,No
6296-EMC,Female,0,No,No,45,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),66.2,2973.72,No
8204-FPJ,Male,0,Yes,No,18,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),72.03,1295.15,Yes
6730-GSQ,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.3,985.28,No
1126-HVX,Female,0,No,Yes,53,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,95.47,5058.38,Yes
6602-IYE,Female,0,Yes,No,30,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,117.82,3525.73,Yes
2191-JBL,Male,0,Yes,No,64,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,65.21,4163.88,No
3639-KES,Female,0,No,No,45,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),56.77,2556.46,No
2366-LHZ,Female,0,No,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.98,748.23,No
7453-MKG,Male,0,No,Yes,48,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,72.38,3481.91,No
7671-NNN,Male,1,Yes,No,33,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,109.81,3629.02,No
7683-OQU,Male,0,Yes,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.34,686.83,No
5539-PTB,Female,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,71.92,367.41,Yes
9876-QWI,Female,0,Yes,Yes,0,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),80.08, ,Yes
3887-RZP,Male,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.49,991.56,No
5086-SCW,Female,0,No,No,26,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.95,2094.93,No
3261-TFD,Male,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.89,777.23,No
5180-UIK,Female,0,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.4,50.68,No
3841-VLR,Male,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.12,1120.16,No
7040-WOY,Female,1,No,No,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.51,189.27,Yes
4560-XRF,Female,0,No,Yes,51,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,115.1,5861.94,No
5758-YUM,Male,1,No,No,25,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,109.62,2745.35,No
1626-ZXT,Female,0,Yes,No,27,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,80.44,2172.37,No
6014-AAA,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Mailed check,91.56,6495.44,No
2375-BDH,Male,0,No,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),111.08,7227.76,No
2181-CGO,Female,0,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.37,487.1,No
6708-DJV,Female,0,Yes,Yes,54,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),93.13,5027.4,No
1490-EMC,Female,0,Yes,No,70,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),62.82,4402.19,No
4729-FPJ,Female,1,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.57,1307.01,No
6974-GSQ,Female,0,No,Yes,45,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,86.73,3904.09,No
4534-HVX,Male,0,No,No,35,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Mailed check,52.7,1843.75,No
4296-IYE,Male,0,Yes,No,20,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,57.19,1146.68,No
2940-JBL,Female,0,No,Yes,48,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,84.31,4040.26,Yes
6014-KES,Female,0,No,No,33,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,77.48,2561.36,Yes
2882-LHZ,Male,0,No,Yes,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),103.37,3403.42,No
5908-MKG,Male,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,91.37,3565.54,Yes
3987-NNN,Female,0,No,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.03,134.72,No
6585-OQU,Male,0,No,Yes,51,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,98.85,5049.17,Yes
4159-PTB,Male,0,Yes,No,48,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),49.11,2361.77,No
5530-QWI,Female,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.84,821.64,Yes
1681-RZP,Female,0,No,Yes,61,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Credit card (automatic),82.85,5056.01,No
6254-SCW,Female,1,No,No,14,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,No,Electronic check,72.07,1011.76,No
2073-TFD,Male,0,No,Yes,1,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,No,Electronic check,65.15,73.35,Yes
3387-UIK,Male,0,No,No,10,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),74.82,748.08,Yes
3693-VLR,Male,0,Yes,Yes,16,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),93.56,1498.76,Yes
5340-WOY,Female,0,No,No,44,No,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,113.05,4980.8,Yes
3156-XRF,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,87.76,5878.85,No
8966-YUM,Male,1,Yes,No,60,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,84.52,5066.35,No
3580-ZXT,Male,0,No,Yes,45,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,80.82,3633.14,Yes
8257-AAA,Female,0,Yes,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.9,672.24,No
3159-BDH,Male,0,Yes,No,18,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,55.92,1011.49,Yes
7772-CGO,Female,0,Yes,No,66,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,105.07,6943.43,No
2627-DJV,Male,0,Yes,Yes,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.89,50.32,No
9219-EMC,Male,0,Yes,No,24,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),65.11,1566.51,No
8080-FPJ,Female,0,No,Yes,72,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,69.41,4995.57,No
2985-GSQ,Male,0,Yes,Yes,20,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,No,Electronic check,63.72,1271.66,No
9488-HVX,Female,0,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.54,242.36,Yes
3181-IYE,Male,0,No,No,21,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),57.78,1209.18,Yes
3296-JBL,Female,0,Yes,Yes,47,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,78.56,3701.81,Yes
8164-KES,Male,0,No,Yes,50,No,No phone service,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),72.92,3651.06,Yes
3597-LHZ,Male,1,No,No,10,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.53,844.55,No
1901-MKG,Female,0,Yes,No,58,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,84.25,4887.69,No
7060-NNN,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.53,311.1,No
2677-OQU,Female,0,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),90.8,548.58,No
3881-PTB,Female,0,Yes,Yes,68,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),47.02,3199.42,No
6622-QWI,Male,0,No,No,57,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,58.72,3356.09,No
9052-RZP,Male,0,No,Yes,39,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Electronic check,79.85,3115.39,No
2378-SCW,Male,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.17,474.42,No
2248-TFD,Male,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Credit card (automatic),86.29,3542.23,No
6650-UIK,Male,0,Yes,No,43,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,56.76,2434.19,No
7079-VLR,Male,0,No,Yes,4,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,45.38,183.36,Yes
8036-WOY,Male,0,No,Yes,27,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,84.36,2279.66,No
7487-XRF,Female,0,No,No,59,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,98.87,5841.68,No
2058-YUM,Female,0,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,107.86,2157.42,Yes
3048-ZXT,Female,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.29,882.91,No
7115-AAA,Male,1,No,Yes,55,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,48.1,2637.58,No
5248-BDH,Male,0,No,No,56,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),69.55,3904.61,Yes
3476-CGO,Male,0,No,No,60,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,47.21,2830.74,No
5603-DJV,Female,0,No,No,37,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.79,2626.45,No
4553-EMC,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.38,1472.78,No
1220-FPJ,Female,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,22.93,18.05,No
5818-GSQ,Male,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.01,54.89,No
8192-HVX,Female,0,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,21.84,912.81,No
5623-IYE,Female,0,Yes,Yes,34,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),63.51,2167.8,No
8349-JBL,Male,0,No,No,72,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,95.61,6875.07,No
6618-KES,Male,0,No,No,39,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,91.8,3583.1,Yes
8209-LHZ,Female,0,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.53,1338.64,No
5576-MKG,Female,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.43,739.98,Yes
2871-NNN,Female,1,No,No,24,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,49.96,1197.62,Yes
8915-OQU,Female,0,No,No,55,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),82.45,4540.62,No
2462-PTB,Female,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.52,614.8,No
6521-QWI,Male,0,No,Yes,21,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,51.09,1065.7,Yes
9536-RZP,Male,0,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.72,1326.36,No
9236-SCW,Female,0,No,Yes,20,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),59.31,1192.28,No
8813-TFD,Male,1,Yes,No,20,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,47.33,951.11,No
3068-UIK,Female,0,Yes,No,27,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),74.79,2019.68,Yes
6753-VLR,Female,0,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,117.4,2110.71,No
8237-WOY,Female,0,Yes,Yes,13,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),75.8,986.94,No
8016-XRF,Male,0,No,Yes,23,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),116.78,2683.62,No
7191-YUM,Female,0,No,No,19,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,103.68,1973.06,No
2514-ZXT,Female,0,No,No,31,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,52.93,1647.79,Yes
3598-AAA,Female,0,No,No,51,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,90.09,4597.06,Yes
2001-BDH,Female,0,No,No,64,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),81.26,5193.14,No
2033-CGO,Female,0,No,Yes,51,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,81.41,4153.59,No
7899-DJV,Male,0,No,No,57,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),70.56,4021.1,No
9465-EMC,Male,0,No,Yes,9,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),57.79,528.76,No
6051-FPJ,Male,0,Yes,Yes,69,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,111.34,7684.22,Yes
5476-GSQ,Female,1,No,No,14,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Mailed check,65.6,923.2,No
1478-HVX,Female,0,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),82.75,3808.84,No
1515-IYE,Female,1,No,No,9,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),45.42,418.73,No
2191-JBL,Female,1,No,Yes,20,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Electronic check,98.91,1984.36,No
7297-KES,Male,0,Yes,Yes,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),115.7,2088.38,Yes
1271-LHZ,Female,0,No,No,67,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),94.67,6342.35,No
9334-MKG,Female,0,Yes,No,21,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),66.21,1398.38,No
8778-NNN,Male,0,Yes,Yes,62,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),55.06,3415.53,Yes
7008-OQU,Female,0,No,Yes,37,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),102.0,3774.77,Yes
8987-PTB,Male,0,Yes,Yes,14,No,No phone service,DSL,No,Yes,No,No,No,Yes,Two year,No,Mailed check,64.81,909.24,No
4332-QWI,Female,0,No,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.07,1596.88,No
1787-RZP,Male,0,Yes,No,43,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,75.89,3253.55,No
7222-SCW,Female,0,No,No,29,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),53.45,1551.72,No
1622-TFD,Male,0,No,No,23,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Mailed check,110.21,2541.96,No
4841-UIK,Female,0,Yes,Yes,45,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Mailed check,117.13,5268.2,No
4676-VLR,Male,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),109.88,323.57,Yes
3572-WOY,Female,1,No,Yes,5,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),91.75,451.09,No
7915-XRF,Male,0,Yes,No,37,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,46.96,1739.06,Yes
6033-YUM,Female,0,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.16,601.19,No
8788-ZXT,Female,0,No,No,18,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),77.15,1393.87,Yes
6214-AAA,Male,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,116.82,123.29,No
5712-BDH,Male,1,No,No,67,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,60.79,4080.89,No
1066-CGO,Female,0,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.91,1548.05,No
8533-DJV,Male,1,Yes,No,46,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Bank transfer (automatic),50.51,2329.74,No
5616-EMC,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Electronic check,114.73,3214.88,No
2140-FPJ,Male,0,Yes,No,63,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Credit card (automatic),72.68,4575.27,No
6730-GSQ,Male,1,No,No,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.6,806.3,Yes
8465-HVX,Female,0,Yes,Yes,72,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),71.62,5157.88,No
5471-IYE,Male,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.11,221.2,No
4339-JBL,Male,0,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.27,131.53,No
1548-KES,Female,0,Yes,No,59,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,71.74,4240.63,No
8675-LHZ,Male,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.9,525.5,Yes
9264-MKG,Female,0,Yes,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.51,628.93,No
1198-NNN,Male,1,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.0,766.65,Yes
1571-OQU,Male,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),112.14,340.99,Yes
1790-PTB,Female,1,Yes,Yes,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,106.02,4550.16,Yes
2174-QWI,Male,0,Yes,No,34,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,56.17,1919.07,No
1178-RZP,Male,0,Yes,No,50,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),48.48,2430.45,Yes
3244-SCW,Male,1,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Electronic check,90.74,4529.85,No
5086-TFD,Female,0,No,No,28,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,69.25,1946.45,No
1734-UIK,Female,1,Yes,No,35,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,44.41,1562.87,No
7232-VLR,Male,0,No,No,59,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),65.36,3856.43,No
1798-WOY,Female,0,Yes,Yes,14,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,48.25,671.29,Yes
8601-XRF,Female,1,No,No,50,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),109.91,5496.78,No
9979-YUM,Male,1,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.78,1120.07,No
3795-ZXT,Female,0,No,Yes,54,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,88.53,4775.71,Yes
5588-AAA,Male,0,No,No,11,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.88,885.3,No
8297-BDH,Male,0,Yes,No,49,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,59.72,2931.68,No
4084-CGO,Male,1,Yes,No,61,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),113.62,6934.21,No
1731-DJV,Female,0,No,No,4,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,73.29,290.24,No
2129-EMC,Female,0,No,No,26,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),81.67,2120.83,No
2605-FPJ,Female,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),73.65,593.84,Yes
3933-GSQ,Male,0,No,No,34,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,45.51,1544.24,No
9516-HVX,Female,1,Yes,Yes,12,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,79.72,952.81,Yes
6074-IYE,Male,0,Yes,No,43,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),77.13,3321.93,No
8099-JBL,Male,0,Yes,No,45,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.54,1102.64,Yes
